IndexName,Date,Total Returns Index
Nifty50 Equal Weight,2005-04-01,3130.41
Nifty50 Equal Weight,2005-04-04,3120.08
Nifty50 Equal Weight,2005-04-05,3093.68
Nifty50 Equal Weight,2005-04-06,3113.44
Nifty50 Equal Weight,2005-04-07,3105.83
Nifty50 Equal Weight,2005-04-08,3079.53
Nifty50 Equal Weight,2005-04-11,3057.26
Nifty50 Equal Weight,2005-04-12,3078.55
Nifty50 Equal Weight,2005-04-13,3083.23
Nifty50 Equal Weight,2005-04-15,3001.48
Nifty50 Equal Weight,2005-04-18,2971.98
Nifty50 Equal Weight,2005-04-19,2949.13
Nifty50 Equal Weight,2005-04-20,2989.63
Nifty50 Equal Weight,2005-04-21,3015.74
Nifty50 Equal Weight,2005-04-22,3035.78
Nifty50 Equal Weight,2005-04-25,3041.65
Nifty50 Equal Weight,2005-04-26,3031.9
Nifty50 Equal Weight,2005-04-27,3003.9
Nifty50 Equal Weight,2005-04-28,3010.1
Nifty50 Equal Weight,2005-04-29,2954.84
Nifty50 Equal Weight,2005-05-02,2979.92
Nifty50 Equal Weight,2005-05-03,2993.16
Nifty50 Equal Weight,2005-05-04,3027.56
Nifty50 Equal Weight,2005-05-05,3047.8
Nifty50 Equal Weight,2005-05-06,3066.91
Nifty50 Equal Weight,2005-05-09,3101.54
Nifty50 Equal Weight,2005-05-10,3094.15
Nifty50 Equal Weight,2005-05-11,3080.88
Nifty50 Equal Weight,2005-05-12,3097.32
Nifty50 Equal Weight,2005-05-13,3095.02
Nifty50 Equal Weight,2005-05-16,3125.12
Nifty50 Equal Weight,2005-05-17,3096.19
Nifty50 Equal Weight,2005-05-18,3089.73
Nifty50 Equal Weight,2005-05-19,3105.2
Nifty50 Equal Weight,2005-05-20,3106.89
Nifty50 Equal Weight,2005-05-23,3129.3
Nifty50 Equal Weight,2005-05-24,3146.14
Nifty50 Equal Weight,2005-05-25,3163.47
Nifty50 Equal Weight,2005-05-26,3202.34
Nifty50 Equal Weight,2005-05-27,3203.86
Nifty50 Equal Weight,2005-05-30,3191.03
Nifty50 Equal Weight,2005-05-31,3202.03
Nifty50 Equal Weight,2005-06-01,3211.04
Nifty50 Equal Weight,2005-06-02,3191.14
Nifty50 Equal Weight,2005-06-03,3225.42
Nifty50 Equal Weight,2005-06-04,3230.3
Nifty50 Equal Weight,2005-06-06,3229.15
Nifty50 Equal Weight,2005-06-07,3251.02
Nifty50 Equal Weight,2005-06-08,3273.07
Nifty50 Equal Weight,2005-06-09,3263.55
Nifty50 Equal Weight,2005-06-10,3245.51
Nifty50 Equal Weight,2005-06-13,3252.79
Nifty50 Equal Weight,2005-06-14,3258.3
Nifty50 Equal Weight,2005-06-15,3276.55
Nifty50 Equal Weight,2005-06-16,3258.33
Nifty50 Equal Weight,2005-06-17,3258.39
Nifty50 Equal Weight,2005-06-20,3270.72
Nifty50 Equal Weight,2005-06-21,3299.51
Nifty50 Equal Weight,2005-06-22,3321.39
Nifty50 Equal Weight,2005-06-23,3331.31
Nifty50 Equal Weight,2005-06-24,3345.2
Nifty50 Equal Weight,2005-06-27,3348.43
Nifty50 Equal Weight,2005-06-28,3303.1
Nifty50 Equal Weight,2005-06-29,3334.48
Nifty50 Equal Weight,2005-06-30,3366.2
Nifty50 Equal Weight,2005-07-01,3392.14
Nifty50 Equal Weight,2005-07-04,3432.37
Nifty50 Equal Weight,2005-07-05,3412.13
Nifty50 Equal Weight,2005-07-06,3451.71
Nifty50 Equal Weight,2005-07-07,3396.72
