IndexName,Date,Total Returns Index
NIFTY100 Alpha 30,2005-04-01,1000.0
NIFTY100 Alpha 30,2005-04-04,1001.05
NIFTY100 Alpha 30,2005-04-05,984.47
NIFTY100 Alpha 30,2005-04-06,984.35
NIFTY100 Alpha 30,2005-04-07,984.98
NIFTY100 Alpha 30,2005-04-08,975.15
NIFTY100 Alpha 30,2005-04-11,966.78
NIFTY100 Alpha 30,2005-04-12,976.23
NIFTY100 Alpha 30,2005-04-13,980.09
NIFTY100 Alpha 30,2005-04-15,960.36
NIFTY100 Alpha 30,2005-04-18,948.57
NIFTY100 Alpha 30,2005-04-19,942.1
NIFTY100 Alpha 30,2005-04-20,946.29
NIFTY100 Alpha 30,2005-04-21,958.69
NIFTY100 Alpha 30,2005-04-22,965.4
NIFTY100 Alpha 30,2005-04-25,971.37
NIFTY100 Alpha 30,2005-04-26,968.48
NIFTY100 Alpha 30,2005-04-27,955.4
NIFTY100 Alpha 30,2005-04-28,948.16
NIFTY100 Alpha 30,2005-04-29,929.95
NIFTY100 Alpha 30,2005-05-02,929.87
NIFTY100 Alpha 30,2005-05-03,935.02
NIFTY100 Alpha 30,2005-05-04,946.39
NIFTY100 Alpha 30,2005-05-05,958.25
NIFTY100 Alpha 30,2005-05-06,961.84
NIFTY100 Alpha 30,2005-05-09,976.86
NIFTY100 Alpha 30,2005-05-10,975.62
NIFTY100 Alpha 30,2005-05-11,967.71
NIFTY100 Alpha 30,2005-05-12,969.5
NIFTY100 Alpha 30,2005-05-13,969.59
NIFTY100 Alpha 30,2005-05-16,979.73
NIFTY100 Alpha 30,2005-05-17,969.45
NIFTY100 Alpha 30,2005-05-18,964.82
NIFTY100 Alpha 30,2005-05-19,971.16
NIFTY100 Alpha 30,2005-05-20,969.12
NIFTY100 Alpha 30,2005-05-23,978.09
NIFTY100 Alpha 30,2005-05-24,979.72
NIFTY100 Alpha 30,2005-05-25,981.89
NIFTY100 Alpha 30,2005-05-26,981.73
NIFTY100 Alpha 30,2005-05-27,978.83
NIFTY100 Alpha 30,2005-05-30,976.75
NIFTY100 Alpha 30,2005-05-31,991.64
NIFTY100 Alpha 30,2005-06-01,996.58
NIFTY100 Alpha 30,2005-06-02,991.61
NIFTY100 Alpha 30,2005-06-03,998.7
NIFTY100 Alpha 30,2005-06-04,999.78
NIFTY100 Alpha 30,2005-06-06,1004.0
NIFTY100 Alpha 30,2005-06-07,1013.19
NIFTY100 Alpha 30,2005-06-08,1021.49
NIFTY100 Alpha 30,2005-06-09,1016.9
NIFTY100 Alpha 30,2005-06-10,1008.86
NIFTY100 Alpha 30,2005-06-13,1011.77
NIFTY100 Alpha 30,2005-06-14,1019.0
NIFTY100 Alpha 30,2005-06-15,1023.7
NIFTY100 Alpha 30,2005-06-16,1014.59
NIFTY100 Alpha 30,2005-06-17,1008.08
NIFTY100 Alpha 30,2005-06-20,1004.81
NIFTY100 Alpha 30,2005-06-21,1010.45
NIFTY100 Alpha 30,2005-06-22,1020.2
NIFTY100 Alpha 30,2005-06-23,1024.92
NIFTY100 Alpha 30,2005-06-24,1028.63
NIFTY100 Alpha 30,2005-06-27,1029.09
NIFTY100 Alpha 30,2005-06-28,1013.79
NIFTY100 Alpha 30,2005-06-29,1021.73
NIFTY100 Alpha 30,2005-06-30,1020.49
NIFTY100 Alpha 30,2005-07-01,1033.16
