IndexName,Date,Total Returns Index
Nifty Top 10 Equal Weight,2006-03-02,1000.0
Nifty Top 10 Equal Weight,2006-03-03,996.91
Nifty Top 10 Equal Weight,2006-03-06,1005.98
Nifty Top 10 Equal Weight,2006-03-07,1003.66
Nifty Top 10 Equal Weight,2006-03-08,983.48
Nifty Top 10 Equal Weight,2006-03-09,989.11
Nifty Top 10 Equal Weight,2006-03-10,1007.24
Nifty Top 10 Equal Weight,2006-03-13,1015.61
Nifty Top 10 Equal Weight,2006-03-14,1018.95
Nifty Top 10 Equal Weight,2006-03-16,1025.77
Nifty Top 10 Equal Weight,2006-03-17,1026.73
Nifty Top 10 Equal Weight,2006-03-20,1037.95
Nifty Top 10 Equal Weight,2006-03-21,1037.18
Nifty Top 10 Equal Weight,2006-03-22,1027.99
Nifty Top 10 Equal Weight,2006-03-23,1028.39
Nifty Top 10 Equal Weight,2006-03-24,1038.27
Nifty Top 10 Equal Weight,2006-03-27,1053.58
Nifty Top 10 Equal Weight,2006-03-28,1056.63
Nifty Top 10 Equal Weight,2006-03-29,1066.01
Nifty Top 10 Equal Weight,2006-03-30,1087.49
Nifty Top 10 Equal Weight,2006-03-31,1074.62
Nifty Top 10 Equal Weight,2006-04-03,1098.93
Nifty Top 10 Equal Weight,2006-04-04,1103.78
Nifty Top 10 Equal Weight,2006-04-05,1109.06
Nifty Top 10 Equal Weight,2006-04-07,1087.17
Nifty Top 10 Equal Weight,2006-04-10,1085.33
Nifty Top 10 Equal Weight,2006-04-12,1054.38
Nifty Top 10 Equal Weight,2006-04-13,1046.03
Nifty Top 10 Equal Weight,2006-04-17,1071.45
Nifty Top 10 Equal Weight,2006-04-18,1107.53
Nifty Top 10 Equal Weight,2006-04-19,1110.46
Nifty Top 10 Equal Weight,2006-04-20,1120.53
Nifty Top 10 Equal Weight,2006-04-21,1119.48
Nifty Top 10 Equal Weight,2006-04-24,1110.7
Nifty Top 10 Equal Weight,2006-04-25,1086.52
Nifty Top 10 Equal Weight,2006-04-26,1115.38
Nifty Top 10 Equal Weight,2006-04-27,1102.75
Nifty Top 10 Equal Weight,2006-04-28,1106.5
Nifty Top 10 Equal Weight,2006-04-29,1118.85
Nifty Top 10 Equal Weight,2006-05-02,1134.17
Nifty Top 10 Equal Weight,2006-05-03,1149.26
Nifty Top 10 Equal Weight,2006-05-04,1158.98
Nifty Top 10 Equal Weight,2006-05-05,1153.58
Nifty Top 10 Equal Weight,2006-05-08,1162.69
Nifty Top 10 Equal Weight,2006-05-09,1167.33
