IndexName,Date,Total Returns Index
Nifty Top 15 Equal Weight,2006-03-02,1000.0
Nifty Top 15 Equal Weight,2006-03-03,995.56
Nifty Top 15 Equal Weight,2006-03-06,1007.63
Nifty Top 15 Equal Weight,2006-03-07,1004.54
Nifty Top 15 Equal Weight,2006-03-08,982.93
Nifty Top 15 Equal Weight,2006-03-09,984.97
Nifty Top 15 Equal Weight,2006-03-10,1003.14
Nifty Top 15 Equal Weight,2006-03-13,1008.13
Nifty Top 15 Equal Weight,2006-03-14,1007.44
Nifty Top 15 Equal Weight,2006-03-16,1016.73
Nifty Top 15 Equal Weight,2006-03-17,1016.26
Nifty Top 15 Equal Weight,2006-03-20,1028.99
Nifty Top 15 Equal Weight,2006-03-21,1031.52
Nifty Top 15 Equal Weight,2006-03-22,1022.9
Nifty Top 15 Equal Weight,2006-03-23,1027.78
Nifty Top 15 Equal Weight,2006-03-24,1040.68
Nifty Top 15 Equal Weight,2006-03-27,1058.26
Nifty Top 15 Equal Weight,2006-03-28,1057.8
Nifty Top 15 Equal Weight,2006-03-29,1061.89
Nifty Top 15 Equal Weight,2006-03-30,1087.02
Nifty Top 15 Equal Weight,2006-03-31,1081.11
Nifty Top 15 Equal Weight,2006-04-03,1100.39
Nifty Top 15 Equal Weight,2006-04-04,1106.53
Nifty Top 15 Equal Weight,2006-04-05,1112.14
Nifty Top 15 Equal Weight,2006-04-07,1091.73
Nifty Top 15 Equal Weight,2006-04-10,1096.65
Nifty Top 15 Equal Weight,2006-04-12,1066.47
Nifty Top 15 Equal Weight,2006-04-13,1056.03
Nifty Top 15 Equal Weight,2006-04-17,1078.96
Nifty Top 15 Equal Weight,2006-04-18,1107.69
Nifty Top 15 Equal Weight,2006-04-19,1113.74
Nifty Top 15 Equal Weight,2006-04-20,1120.72
Nifty Top 15 Equal Weight,2006-04-21,1119.54
Nifty Top 15 Equal Weight,2006-04-24,1109.18
Nifty Top 15 Equal Weight,2006-04-25,1086.62
Nifty Top 15 Equal Weight,2006-04-26,1113.69
Nifty Top 15 Equal Weight,2006-04-27,1103.35
Nifty Top 15 Equal Weight,2006-04-28,1099.91
Nifty Top 15 Equal Weight,2006-04-29,1111.49
Nifty Top 15 Equal Weight,2006-05-02,1124.91
Nifty Top 15 Equal Weight,2006-05-03,1135.24
Nifty Top 15 Equal Weight,2006-05-04,1143.74
Nifty Top 15 Equal Weight,2006-05-05,1146.3
Nifty Top 15 Equal Weight,2006-05-08,1155.21
Nifty Top 15 Equal Weight,2006-05-09,1157.3
Nifty Top 15 Equal Weight,2006-05-10,1170.42
Nifty Top 15 Equal Weight,2006-05-11,1159.38
Nifty Top 15 Equal Weight,2006-05-12,1142.54
Nifty Top 15 Equal Weight,2006-05-15,1101.01
Nifty Top 15 Equal Weight,2006-05-16,1110.39
Nifty Top 15 Equal Weight,2006-05-17,1144.32
Nifty Top 15 Equal Weight,2006-05-18,1071.7
Nifty Top 15 Equal Weight,2006-05-19,1029.66
Nifty Top 15 Equal Weight,2006-05-22,973.39
Nifty Top 15 Equal Weight,2006-05-23,1010.79
Nifty Top 15 Equal Weight,2006-05-24,983.06
Nifty Top 15 Equal Weight,2006-05-25,1000.16
Nifty Top 15 Equal Weight,2006-05-26,1017.88
