IndexName,Date,Total Returns Index
Nifty 500,2005-04-01,2250.1
Nifty 500,2005-04-04,2248.54
Nifty 500,2005-04-05,2234.83
Nifty 500,2005-04-06,2252.22
Nifty 500,2005-04-07,2241.5
Nifty 500,2005-04-08,2222.69
Nifty 500,2005-04-11,2199.1
Nifty 500,2005-04-12,2216.44
Nifty 500,2005-04-13,2217.96
Nifty 500,2005-04-15,2152.41
Nifty 500,2005-04-18,2127.1
Nifty 500,2005-04-19,2111.02
Nifty 500,2005-04-20,2127.8
Nifty 500,2005-04-21,2152.91
Nifty 500,2005-04-22,2171.6
Nifty 500,2005-04-25,2179.38
Nifty 500,2005-04-26,2169.78
Nifty 500,2005-04-27,2147.9
Nifty 500,2005-04-28,2141.81
Nifty 500,2005-04-29,2105.26
Nifty 500,2005-05-02,2113.52
Nifty 500,2005-05-03,2117.46
Nifty 500,2005-05-04,2141.59
Nifty 500,2005-05-05,2166.65
Nifty 500,2005-05-06,2180.3
Nifty 500,2005-05-09,2206.7
Nifty 500,2005-05-10,2201.97
Nifty 500,2005-05-11,2195.12
Nifty 500,2005-05-12,2207.6
Nifty 500,2005-05-13,2206.9
Nifty 500,2005-05-16,2228.98
Nifty 500,2005-05-17,2204.52
Nifty 500,2005-05-18,2198.64
Nifty 500,2005-05-19,2209.9
Nifty 500,2005-05-20,2210.99
Nifty 500,2005-05-23,2232.02
Nifty 500,2005-05-24,2244.27
Nifty 500,2005-05-25,2257.45
Nifty 500,2005-05-26,2274.88
Nifty 500,2005-05-27,2278.0
Nifty 500,2005-05-30,2271.33
Nifty 500,2005-05-31,2290.91
Nifty 500,2005-06-01,2295.78
Nifty 500,2005-06-02,2274.65
Nifty 500,2005-06-03,2301.65
Nifty 500,2005-06-04,2303.9
Nifty 500,2005-06-06,2309.4
Nifty 500,2005-06-07,2320.82
Nifty 500,2005-06-08,2334.33
Nifty 500,2005-06-09,2327.97
Nifty 500,2005-06-10,2314.14
Nifty 500,2005-06-13,2323.2
Nifty 500,2005-06-14,2329.38
Nifty 500,2005-06-15,2343.97
Nifty 500,2005-06-16,2329.43
Nifty 500,2005-06-17,2320.2
Nifty 500,2005-06-20,2329.03
Nifty 500,2005-06-21,2348.86
Nifty 500,2005-06-22,2363.39
Nifty 500,2005-06-23,2366.38
Nifty 500,2005-06-24,2379.59
Nifty 500,2005-06-27,2382.04
Nifty 500,2005-06-28,2347.63
Nifty 500,2005-06-29,2371.99
Nifty 500,2005-06-30,2388.84
Nifty 500,2005-07-01,2396.55
Nifty 500,2005-07-04,2422.86
Nifty 500,2005-07-05,2403.67
Nifty 500,2005-07-06,2430.81
Nifty 500,2005-07-07,2385.74
Nifty 500,2005-07-08,2412.72
Nifty 500,2005-07-11,2438.77
Nifty 500,2005-07-12,2443.49
Nifty 500,2005-07-13,2436.5
Nifty 500,2005-07-14,2425.38
Nifty 500,2005-07-15,2452.58
Nifty 500,2005-07-18,2480.99
Nifty 500,2005-07-19,2487.97
Nifty 500,2005-07-20,2497.99
Nifty 500,2005-07-21,2485.26
Nifty 500,2005-07-22,2520.44
Nifty 500,2005-07-25,2546.25
Nifty 500,2005-07-26,2547.56
Nifty 500,2005-07-27,2559.58
Nifty 500,2005-07-29,2546.08
Nifty 500,2005-08-01,2561.41
Nifty 500,2005-08-02,2603.99
Nifty 500,2005-08-03,2603.84
Nifty 500,2005-08-04,2617.79
Nifty 500,2005-08-05,2620.78
Nifty 500,2005-08-08,2583.15
Nifty 500,2005-08-09,2577.63
Nifty 500,2005-08-10,2622.24
Nifty 500,2005-08-11,2645.13
Nifty 500,2005-08-12,2633.15
Nifty 500,2005-08-16,2646.32
Nifty 500,2005-08-17,2679.1
Nifty 500,2005-08-18,2666.35
Nifty 500,2005-08-19,2663.23
Nifty 500,2005-08-22,2647.93
Nifty 500,2005-08-23,2600.11
Nifty 500,2005-08-24,2587.72
Nifty 500,2005-08-25,2617.94
Nifty 500,2005-08-26,2636.26
Nifty 500,2005-08-29,2621.28
Nifty 500,2005-08-30,2656.07
Nifty 500,2005-08-31,2676.23
Nifty 500,2005-09-01,2702.08
Nifty 500,2005-09-02,2711.94
Nifty 500,2005-09-05,2720.53
Nifty 500,2005-09-06,2725.48
Nifty 500,2005-09-08,2751.41
Nifty 500,2005-09-09,2751.04
Nifty 500,2005-09-12,2784.58
Nifty 500,2005-09-13,2803.73
Nifty 500,2005-09-14,2793.11
Nifty 500,2005-09-15,2825.08
Nifty 500,2005-09-16,2852.48
Nifty 500,2005-09-19,2873.96
Nifty 500,2005-09-20,2878.42
Nifty 500,2005-09-21,2855.45
Nifty 500,2005-09-22,2737.84
Nifty 500,2005-09-23,2747.57
Nifty 500,2005-09-26,2836.96
Nifty 500,2005-09-27,2854.58
Nifty 500,2005-09-28,2881.12
Nifty 500,2005-09-29,2882.99
Nifty 500,2005-09-30,2873.2
Nifty 500,2005-10-03,2905.36
Nifty 500,2005-10-04,2941.11
Nifty 500,2005-10-05,2922.79
Nifty 500,2005-10-06,2868.21
Nifty 500,2005-10-07,2860.69
Nifty 500,2005-10-10,2847.42
Nifty 500,2005-10-11,2860.56
Nifty 500,2005-10-13,2812.87
Nifty 500,2005-10-14,2755.76
Nifty 500,2005-10-17,2745.34
Nifty 500,2005-10-18,2726.97
Nifty 500,2005-10-19,2660.94
Nifty 500,2005-10-20,2635.15
Nifty 500,2005-10-21,2678.49
Nifty 500,2005-10-24,2643.87
Nifty 500,2005-10-25,2664.66
Nifty 500,2005-10-26,2651.69
Nifty 500,2005-10-27,2593.44
Nifty 500,2005-10-28,2555.72
Nifty 500,2005-10-31,2614.16
Nifty 500,2005-11-01,2635.46
Nifty 500,2005-11-02,2663.02
Nifty 500,2005-11-07,2707.98
Nifty 500,2005-11-08,2747.25
Nifty 500,2005-11-09,2739.17
Nifty 500,2005-11-10,2752.83
Nifty 500,2005-11-11,2807.21
Nifty 500,2005-11-14,2816.0
Nifty 500,2005-11-16,2838.89
Nifty 500,2005-11-17,2856.97
Nifty 500,2005-11-18,2869.08
Nifty 500,2005-11-21,2851.69
Nifty 500,2005-11-22,2824.77
Nifty 500,2005-11-23,2852.08
Nifty 500,2005-11-24,2876.36
Nifty 500,2005-11-25,2909.23
Nifty 500,2005-11-26,2936.1
Nifty 500,2005-11-28,2967.59
Nifty 500,2005-11-29,2955.02
Nifty 500,2005-11-30,2916.26
Nifty 500,2005-12-01,2961.97
Nifty 500,2005-12-02,2965.58
Nifty 500,2005-12-05,2933.39
Nifty 500,2005-12-06,2932.0
Nifty 500,2005-12-07,2958.94
Nifty 500,2005-12-08,2973.1
Nifty 500,2005-12-09,3017.29
Nifty 500,2005-12-12,3038.37
Nifty 500,2005-12-13,3070.53
Nifty 500,2005-12-14,3067.75
Nifty 500,2005-12-15,3036.83
Nifty 500,2005-12-16,3067.44
Nifty 500,2005-12-19,3101.91
Nifty 500,2005-12-20,3094.58
Nifty 500,2005-12-21,3092.88
Nifty 500,2005-12-22,3104.24
Nifty 500,2005-12-23,3068.54
Nifty 500,2005-12-26,3006.75
Nifty 500,2005-12-27,3071.8
Nifty 500,2005-12-28,3068.51
Nifty 500,2005-12-29,3091.63
Nifty 500,2005-12-30,3115.58
Nifty 500,2006-01-02,3121.98
Nifty 500,2006-01-03,3170.5
Nifty 500,2006-01-04,3195.98
Nifty 500,2006-01-05,3199.59
Nifty 500,2006-01-06,3214.72
Nifty 500,2006-01-09,3218.65
Nifty 500,2006-01-10,3182.72
Nifty 500,2006-01-12,3170.06
Nifty 500,2006-01-13,3170.95
Nifty 500,2006-01-16,3150.65
Nifty 500,2006-01-17,3134.81
Nifty 500,2006-01-18,3112.33
Nifty 500,2006-01-19,3176.4
Nifty 500,2006-01-20,3205.32
Nifty 500,2006-01-23,3190.93
Nifty 500,2006-01-24,3209.81
Nifty 500,2006-01-25,3230.44
Nifty 500,2006-01-27,3279.77
Nifty 500,2006-01-30,3257.82
Nifty 500,2006-01-31,3277.85
Nifty 500,2006-02-01,3246.51
Nifty 500,2006-02-02,3245.39
Nifty 500,2006-02-03,3233.57
Nifty 500,2006-02-06,3282.34
Nifty 500,2006-02-07,3303.63
Nifty 500,2006-02-08,3301.01
Nifty 500,2006-02-10,3324.04
Nifty 500,2006-02-13,3343.58
Nifty 500,2006-02-14,3322.58
Nifty 500,2006-02-15,3331.3
Nifty 500,2006-02-16,3338.15
Nifty 500,2006-02-17,3291.6
Nifty 500,2006-02-20,3298.98
Nifty 500,2006-02-21,3326.52
Nifty 500,2006-02-22,3345.82
Nifty 500,2006-02-23,3351.28
Nifty 500,2006-02-24,3357.37
Nifty 500,2006-02-27,3377.37
Nifty 500,2006-02-28,3375.15
Nifty 500,2006-03-01,3425.48
Nifty 500,2006-03-02,3455.24
Nifty 500,2006-03-03,3458.12
Nifty 500,2006-03-06,3504.83
Nifty 500,2006-03-07,3512.64
Nifty 500,2006-03-08,3446.37
Nifty 500,2006-03-09,3461.63
Nifty 500,2006-03-10,3511.27
Nifty 500,2006-03-13,3529.35
Nifty 500,2006-03-14,3518.11
Nifty 500,2006-03-16,3541.28
Nifty 500,2006-03-17,3542.22
Nifty 500,2006-03-20,3570.73
Nifty 500,2006-03-21,3566.8
Nifty 500,2006-03-22,3541.58
Nifty 500,2006-03-23,3551.23
Nifty 500,2006-03-24,3582.87
Nifty 500,2006-03-27,3621.28
Nifty 500,2006-03-28,3611.72
Nifty 500,2006-03-29,3637.66
Nifty 500,2006-03-30,3684.33
Nifty 500,2006-03-31,3696.06
Nifty 500,2006-04-03,3777.03
Nifty 500,2006-04-04,3801.04
Nifty 500,2006-04-05,3838.27
Nifty 500,2006-04-07,3781.41
Nifty 500,2006-04-10,3802.82
Nifty 500,2006-04-12,3713.93
Nifty 500,2006-04-13,3663.37
Nifty 500,2006-04-17,3738.94
Nifty 500,2006-04-18,3817.63
Nifty 500,2006-04-19,3832.62
Nifty 500,2006-04-20,3858.84
Nifty 500,2006-04-21,3854.35
Nifty 500,2006-04-24,3841.84
Nifty 500,2006-04-25,3760.0
Nifty 500,2006-04-26,3851.37
Nifty 500,2006-04-27,3817.35
Nifty 500,2006-04-28,3829.3
Nifty 500,2006-04-29,3893.58
Nifty 500,2006-05-02,3939.32
Nifty 500,2006-05-03,3969.17
Nifty 500,2006-05-04,3980.84
Nifty 500,2006-05-05,3993.51
Nifty 500,2006-05-08,4019.11
Nifty 500,2006-05-09,4038.87
Nifty 500,2006-05-10,4077.05
Nifty 500,2006-05-11,4026.49
Nifty 500,2006-05-12,3980.69
Nifty 500,2006-05-15,3822.48
Nifty 500,2006-05-16,3827.86
Nifty 500,2006-05-17,3939.64
Nifty 500,2006-05-18,3671.98
Nifty 500,2006-05-19,3517.85
Nifty 500,2006-05-22,3319.0
Nifty 500,2006-05-23,3447.44
Nifty 500,2006-05-24,3384.26
Nifty 500,2006-05-25,3413.89
Nifty 500,2006-05-26,3468.13
Nifty 500,2006-05-29,3482.25
Nifty 500,2006-05-30,3462.24
Nifty 500,2006-05-31,3352.19
Nifty 500,2006-06-01,3243.78
Nifty 500,2006-06-02,3329.57
