IndexName,Date,Total Returns Index
Nifty 200,2005-04-01,1171.5
Nifty 200,2005-04-04,1170.33
Nifty 200,2005-04-05,1162.65
Nifty 200,2005-04-06,1172.33
Nifty 200,2005-04-07,1165.81
Nifty 200,2005-04-08,1155.03
Nifty 200,2005-04-11,1142.6
Nifty 200,2005-04-12,1151.83
Nifty 200,2005-04-13,1152.08
Nifty 200,2005-04-15,1117.44
Nifty 200,2005-04-18,1103.8
Nifty 200,2005-04-19,1094.07
Nifty 200,2005-04-20,1102.7
Nifty 200,2005-04-21,1115.48
Nifty 200,2005-04-22,1125.02
Nifty 200,2005-04-25,1128.51
Nifty 200,2005-04-26,1122.87
Nifty 200,2005-04-27,1111.31
Nifty 200,2005-04-28,1109.86
Nifty 200,2005-04-29,1089.58
Nifty 200,2005-05-02,1095.08
Nifty 200,2005-05-03,1096.86
Nifty 200,2005-05-04,1109.55
Nifty 200,2005-05-05,1122.97
Nifty 200,2005-05-06,1130.12
Nifty 200,2005-05-09,1143.18
Nifty 200,2005-05-10,1139.8
Nifty 200,2005-05-11,1135.14
Nifty 200,2005-05-12,1141.04
Nifty 200,2005-05-13,1139.46
Nifty 200,2005-05-16,1150.77
Nifty 200,2005-05-17,1138.49
Nifty 200,2005-05-18,1134.24
Nifty 200,2005-05-19,1140.12
Nifty 200,2005-05-20,1140.88
Nifty 200,2005-05-23,1152.13
Nifty 200,2005-05-24,1159.45
Nifty 200,2005-05-25,1166.37
Nifty 200,2005-05-26,1177.84
Nifty 200,2005-05-27,1180.12
Nifty 200,2005-05-30,1177.54
Nifty 200,2005-05-31,1187.59
Nifty 200,2005-06-01,1189.18
Nifty 200,2005-06-02,1178.13
Nifty 200,2005-06-03,1192.6
Nifty 200,2005-06-04,1193.32
Nifty 200,2005-06-06,1194.18
Nifty 200,2005-06-07,1200.13
Nifty 200,2005-06-08,1207.15
Nifty 200,2005-06-09,1203.41
Nifty 200,2005-06-10,1195.6
Nifty 200,2005-06-13,1201.01
Nifty 200,2005-06-14,1205.4
Nifty 200,2005-06-15,1212.93
Nifty 200,2005-06-16,1206.84
Nifty 200,2005-06-17,1203.22
